0,13898859,16777088,00000000,11111111,11111111,10000000,false,true
0,14608322,16776964,00000000,11111111,11111111,00000100,false,true
0,1120462255,16776961,00000000,11111111,11111111,00000001,false,true
0,1120551491,16776976,00000000,11111111,11111111,00010000,false,true
0,1123908106,16776962,00000000,11111111,11111111,00000010,false,true
0,1124036258,16776961,00000000,11111111,11111111,00000001,false,true
0,1126620909,16776964,00000000,11111111,11111111,00000100,false,true
0,1138913575,16776961,00000000,11111111,11111111,00000001,false,true
0,1139118968,16777024,00000000,11111111,11111111,01000000,false,true
0,1139784141,16776961,00000000,11111111,11111111,00000001,false,true
0,1145825935,16776964,00000000,11111111,11111111,00000100,false,true
0,1147834637,16776992,00000000,11111111,11111111,00100000,false,true
0,1148445760,16776964,00000000,11111111,11111111,00000100,false,true
0,1148976454,16777088,00000000,11111111,11111111,10000000,false,true
0,1152550798,16777088,00000000,11111111,11111111,10000000,false,true
0,1152796628,16776961,00000000,11111111,11111111,00000001,false,true
0,1156804896,16776962,00000000,11111111,11111111,00000010,false,true
0,1157961766,16776961,00000000,11111111,11111111,00000001,false,true
0,1159136105,16776962,00000000,11111111,11111111,00000010,false,true
0,1177495727,16777088,00000000,11111111,11111111,10000000,false,true
0,1177872638,16776964,00000000,11111111,11111111,00000100,false,true
0,1184067203,16776961,00000000,11111111,11111111,00000001,false,true
0,1184820714,16776961,00000000,11111111,11111111,00000001,false,true
0,1187207172,16776992,00000000,11111111,11111111,00100000,false,true
0,1190711156,16776976,00000000,11111111,11111111,00010000,false,true
0,1197461921,16776964,00000000,11111111,11111111,00000100,false,true
0,1205946987,16776962,00000000,11111111,11111111,00000010,false,true
0,1206538278,16776961,00000000,11111111,11111111,00000001,false,true
0,1212822666,16776961,00000000,11111111,11111111,00000001,false,true
0,1213282681,16776964,00000000,11111111,11111111,00000100,false,true
0,1216109652,16776963,00000000,11111111,11111111,00000011,false,true
0,1216512156,16776964,00000000,11111111,11111111,00000100,false,true
0,1222705588,16777088,00000000,11111111,11111111,10000000,false,true
0,1235670225,16777088,00000000,11111111,11111111,10000000,false,true
0,1248063417,16776964,00000000,11111111,11111111,00000100,false,true
0,1251188462,16777088,00000000,11111111,11111111,10000000,false,true
0,1254459702,16776964,00000000,11111111,11111111,00000100,false,true
0,1262388366,16776992,00000000,11111111,11111111,00100000,false,true
0,1264013813,16777024,00000000,11111111,11111111,01000000,false,true
0,1270970913,16776992,00000000,11111111,11111111,00100000,false,true
0,1280227693,16776960,00000000,11111111,11111111,00000000,false,true
0,1286451091,16776964,00000000,11111111,11111111,00000100,false,true
0,1286488052,16777028,00000000,11111111,11111111,01000100,false,true
0,1299298477,16776964,00000000,11111111,11111111,00000100,false,true
0,1299447141,16777088,00000000,11111111,11111111,10000000,false,true
0,1305674994,16777088,00000000,11111111,11111111,10000000,false,true
0,1305729301,16776961,00000000,11111111,11111111,00000001,false,true
0,1305734537,16777089,00000000,11111111,11111111,10000001,false,true
0,1309133152,16777088,00000000,11111111,11111111,10000000,false,true
0,1312150318,16776961,00000000,11111111,11111111,00000001,false,true
0,1312156687,16776961,00000000,11111111,11111111,00000001,false,true
0,1312293472,16776976,00000000,11111111,11111111,00010000,false,true
0,1318820056,16776961,00000000,11111111,11111111,00000001,false,true
0,1319251550,16777024,00000000,11111111,11111111,01000000,false,true
0,1325439161,16776976,00000000,11111111,11111111,00010000,false,true
0,1328213509,16777024,00000000,11111111,11111111,01000000,false,true
0,1330443994,16776961,00000000,11111111,11111111,00000001,false,true
0,1331029972,16776976,00000000,11111111,11111111,00010000,false,true
0,1331312216,16777088,00000000,11111111,11111111,10000000,false,true
0,1337937336,16776968,00000000,11111111,11111111,00001000,false,true
0,1338154293,16776962,00000000,11111111,11111111,00000010,false,true
0,1340631708,16776961,00000000,11111111,11111111,00000001,false,true
0,1343902832,16777024,00000000,11111111,11111111,01000000,false,true
0,1344003085,16776961,00000000,11111111,11111111,00000001,false,true
0,1344361087,16776961,00000000,11111111,11111111,00000001,false,true
0,1347446203,16777088,00000000,11111111,11111111,10000000,false,true
0,1360460497,16777024,00000000,11111111,11111111,01000000,false,true
0,1369663628,16776962,00000000,11111111,11111111,00000010,false,true
0,1369839523,16776976,00000000,11111111,11111111,00010000,false,true
0,1369877148,16777024,00000000,11111111,11111111,01000000,false,true
0,1376112541,16776964,00000000,11111111,11111111,00000100,false,true
0,1376282185,16777088,00000000,11111111,11111111,10000000,false,true
0,1382488314,16776992,00000000,11111111,11111111,00100000,false,true
0,1386157218,16776962,00000000,11111111,11111111,00000010,false,true
0,1388628957,16777088,00000000,11111111,11111111,10000000,false,true
0,1389039547,16777024,00000000,11111111,11111111,01000000,false,true
0,1389064749,16777088,00000000,11111111,11111111,10000000,false,true
0,1392462152,16776992,00000000,11111111,11111111,00100000,false,true
0,1395641811,16776992,00000000,11111111,11111111,00100000,false,true
0,1395965744,16776976,00000000,11111111,11111111,00010000,false,true
0,1401632190,16777088,00000000,11111111,11111111,10000000,false,true
0,1405126059,16777088,00000000,11111111,11111111,10000000,false,true
0,1407533917,16776962,00000000,11111111,11111111,00000010,false,true
0,1414689613,16777026,00000000,11111111,11111111,01000010,false,true
0,1420955125,16776964,00000000,11111111,11111111,00000100,false,true
0,1436502270,16776961,00000000,11111111,11111111,00000001,false,true
0,1440123845,16777088,00000000,11111111,11111111,10000000,false,true
0,1440356118,16777024,00000000,11111111,11111111,01000000,false,true
0,1442971958,16777092,00000000,11111111,11111111,10000100,false,true
0,1446636984,16776964,00000000,11111111,11111111,00000100,false,true
0,1446705045,16777088,00000000,11111111,11111111,10000000,false,true
0,1452674163,16777024,00000000,11111111,11111111,01000000,false,true
0,1453528007,16776961,00000000,11111111,11111111,00000001,false,true
0,1459035827,16776961,00000000,11111111,11111111,00000001,false,true
0,1465172831,16776992,00000000,11111111,11111111,00100000,false,true
0,1471850692,16777024,00000000,11111111,11111111,01000000,false,true
0,1472270151,16777092,00000000,11111111,11111111,10000100,false,true
0,1475192342,16776964,00000000,11111111,11111111,00000100,false,true
0,1485074110,16776961,00000000,11111111,11111111,00000001,false,true
0,1491210293,16776964,00000000,11111111,11111111,00000100,false,true
0,1491317737,16777088,00000000,11111111,11111111,10000000,false,true
0,1497410630,16776992,00000000,11111111,11111111,00100000,false,true
0,1497430556,16776961,00000000,11111111,11111111,00000001,false,true
0,1497471034,16777088,00000000,11111111,11111111,10000000,false,true
0,1504321184,16776960,00000000,11111111,11111111,00000000,false,true
0,1507062283,16777024,00000000,11111111,11111111,01000000,false,true
0,1510354026,16777024,00000000,11111111,11111111,01000000,false,true
0,1517097476,16776960,00000000,11111111,11111111,00000000,false,true
0,1520016619,16776962,00000000,11111111,11111111,00000010,false,true
0,1522995994,16776961,00000000,11111111,11111111,00000001,false,true
0,1523197168,16776961,00000000,11111111,11111111,00000001,false,true
0,1530338626,16776961,00000000,11111111,11111111,00000001,false,true
0,1539245052,16777088,00000000,11111111,11111111,10000000,false,true
0,1542416257,16776964,00000000,11111111,11111111,00000100,false,true
0,1542550619,16776964,00000000,11111111,11111111,00000100,false,true
0,1545630459,16777024,00000000,11111111,11111111,01000000,false,true
0,1548428732,16776992,00000000,11111111,11111111,00100000,false,true
0,1549091992,16777024,00000000,11111111,11111111,01000000,false,true
0,1549170836,16776961,00000000,11111111,11111111,00000001,false,true
0,1558553450,16776962,00000000,11111111,11111111,00000010,false,true
0,1570888940,16777024,00000000,11111111,11111111,01000000,false,true
0,1574642796,16776964,00000000,11111111,11111111,00000100,false,true
0,1580753066,16777024,00000000,11111111,11111111,01000000,false,true
0,1586562337,16776962,00000000,11111111,11111111,00000010,false,true
0,1587822787,16776976,00000000,11111111,11111111,00010000,false,true
0,1588127496,16776962,00000000,11111111,11111111,00000010,false,true
0,1590466993,16776992,00000000,11111111,11111111,00100000,false,true
0,1590668596,16777024,00000000,11111111,11111111,01000000,false,true
0,1594285349,16776962,00000000,11111111,11111111,00000010,false,true
0,1606196407,16777088,00000000,11111111,11111111,10000000,false,true
0,1607620835,16777024,00000000,11111111,11111111,01000000,false,true
0,1612465844,16777088,00000000,11111111,11111111,10000000,false,true
0,1612885108,16776964,00000000,11111111,11111111,00000100,false,true
0,1616172921,16777088,00000000,11111111,11111111,10000000,false,true
0,1622951913,16777024,00000000,11111111,11111111,01000000,false,true
0,1625405621,16777088,00000000,11111111,11111111,10000000,false,true
0,1629500507,16776964,00000000,11111111,11111111,00000100,false,true
0,1631407894,16776992,00000000,11111111,11111111,00100000,false,true
0,1631763981,16777024,00000000,11111111,11111111,01000000,false,true
0,1640478348,16776962,00000000,11111111,11111111,00000010,false,true
0,1644307310,16776964,00000000,11111111,11111111,00000100,false,true
0,1651350022,16777024,00000000,11111111,11111111,01000000,false,true
0,1651716737,16776961,00000000,11111111,11111111,00000001,false,true
0,1654234355,16777088,00000000,11111111,11111111,10000000,false,true
0,1663707176,16776964,00000000,11111111,11111111,00000100,false,true
0,1670204857,16776964,00000000,11111111,11111111,00000100,false,true
0,1671305118,16776962,00000000,11111111,11111111,00000010,false,true
0,1673623945,16776964,00000000,11111111,11111111,00000100,false,true
0,1676633345,16776964,00000000,11111111,11111111,00000100,false,true
0,1676794940,16776964,00000000,11111111,11111111,00000100,false,true
0,1683422101,16777088,00000000,11111111,11111111,10000000,false,true
0,1684597064,16776961,00000000,11111111,11111111,00000001,false,true
0,1686098227,16777024,00000000,11111111,11111111,01000000,false,true
0,1687079479,16776962,00000000,11111111,11111111,00000010,false,true
0,1689134116,16776964,00000000,11111111,11111111,00000100,false,true
0,1690175888,16776964,00000000,11111111,11111111,00000100,false,true
0,1692740898,16777088,00000000,11111111,11111111,10000000,false,true
0,1702473180,16777088,00000000,11111111,11111111,10000000,false,true
0,1721619625,16777024,00000000,11111111,11111111,01000000,false,true
0,1724368227,16776964,00000000,11111111,11111111,00000100,false,true
0,1724549826,16776964,00000000,11111111,11111111,00000100,false,true
0,1727858701,16777088,00000000,11111111,11111111,10000000,false,true
0,1732022704,16777088,00000000,11111111,11111111,10000000,false,true
0,1734045537,16776964,00000000,11111111,11111111,00000100,false,true
0,1740720124,16777092,00000000,11111111,11111111,10000100,false,true
0,1741390259,16776961,00000000,11111111,11111111,00000001,false,true
0,1744198951,16776976,00000000,11111111,11111111,00010000,false,true
0,1746875002,16776961,00000000,11111111,11111111,00000001,false,true
0,1746978265,16776964,00000000,11111111,11111111,00000100,false,true
0,1747227690,16776961,00000000,11111111,11111111,00000001,false,true
0,1752593810,16777024,00000000,11111111,11111111,01000000,false,true
0,1766393905,16777092,00000000,11111111,11111111,10000100,false,true
0,1772612658,16777088,00000000,11111111,11111111,10000000,false,true
0,1772847979,16776964,00000000,11111111,11111111,00000100,false,true
0,1776287344,16776961,00000000,11111111,11111111,00000001,false,true
0,1785140030,16776964,00000000,11111111,11111111,00000100,false,true
0,1785758749,16776961,00000000,11111111,11111111,00000001,false,true
0,1791525658,16776965,00000000,11111111,11111111,00000101,false,true
0,1794804405,16777088,00000000,11111111,11111111,10000000,false,true
0,1797952230,16776992,00000000,11111111,11111111,00100000,false,true
0,1798205134,16777088,00000000,11111111,11111111,10000000,false,true
0,1798571575,16777088,00000000,11111111,11111111,10000000,false,true
0,1804889800,16776992,00000000,11111111,11111111,00100000,false,true
0,1820461498,16777088,00000000,11111111,11111111,10000000,false,true
0,1823961973,16776964,00000000,11111111,11111111,00000100,false,true
0,1824337205,16776960,00000000,11111111,11111111,00000000,false,true
0,1830101574,16776961,00000000,11111111,11111111,00000001,false,true
0,1830367917,16776964,00000000,11111111,11111111,00000100,false,true
0,1833035173,16776961,00000000,11111111,11111111,00000001,false,true
0,1836518888,16776961,00000000,11111111,11111111,00000001,false,true
0,1839903399,16776976,00000000,11111111,11111111,00010000,false,true
0,1843215784,16776964,00000000,11111111,11111111,00000100,false,true
0,1845838930,16776961,00000000,11111111,11111111,00000001,false,true
0,1849390001,16776964,00000000,11111111,11111111,00000100,false,true
0,1849725538,16776960,00000000,11111111,11111111,00000000,false,true
0,1856018178,16776992,00000000,11111111,11111111,00100000,false,true
0,1859189443,16777024,00000000,11111111,11111111,01000000,false,true
0,1859832547,16777024,00000000,11111111,11111111,01000000,false,true
0,1862079756,16776964,00000000,11111111,11111111,00000100,false,true
0,1862784585,16776961,00000000,11111111,11111111,00000001,false,true
0,1868390246,16777028,00000000,11111111,11111111,01000100,false,true
0,1874789118,16776961,00000000,11111111,11111111,00000001,false,true
0,1875150636,16777088,00000000,11111111,11111111,10000000,false,true
0,1881453083,16776961,00000000,11111111,11111111,00000001,false,true
0,1888062622,16776964,00000000,11111111,11111111,00000100,false,true
0,1900558353,16776964,00000000,11111111,11111111,00000100,false,true
0,1900739601,16776964,00000000,11111111,11111111,00000100,false,true
0,1906805632,16776992,00000000,11111111,11111111,00100000,false,true
0,1910439529,16776962,00000000,11111111,11111111,00000010,false,true
0,1912611807,16776961,00000000,11111111,11111111,00000001,false,true
0,1913586496,16777024,00000000,11111111,11111111,01000000,false,true
0,1923420241,16776964,00000000,11111111,11111111,00000100,false,true
0,1926543492,16777024,00000000,11111111,11111111,01000000,false,true
0,1929558670,16776962,00000000,11111111,11111111,00000010,false,true
0,1932575064,16777088,00000000,11111111,11111111,10000000,false,true
0,1932616595,16776964,00000000,11111111,11111111,00000100,false,true
0,1938965183,16776964,00000000,11111111,11111111,00000100,false,true
0,1939505606,16776960,00000000,11111111,11111111,00000000,false,true
0,1942173448,16776964,00000000,11111111,11111111,00000100,false,true
0,1945994305,16776961,00000000,11111111,11111111,00000001,false,true
0,1955077547,16776964,00000000,11111111,11111111,00000100,false,true
0,1958385332,16777024,00000000,11111111,11111111,01000000,false,true
0,1964553025,16776964,00000000,11111111,11111111,00000100,false,true
0,1970751740,16777088,00000000,11111111,11111111,10000000,false,true
0,1971054028,16777088,00000000,11111111,11111111,10000000,false,true
0,1971190383,16776964,00000000,11111111,11111111,00000100,false,true
0,1971209294,16777088,00000000,11111111,11111111,10000000,false,true
0,1971614569,16776961,00000000,11111111,11111111,00000001,false,true
0,1977677715,16776961,00000000,11111111,11111111,00000001,false,true
0,1977712567,16776964,00000000,11111111,11111111,00000100,false,true
0,1983735235,16776962,00000000,11111111,11111111,00000010,false,true
0,1990223501,16777024,00000000,11111111,11111111,01000000,false,true
0,1996993781,16777024,00000000,11111111,11111111,01000000,false,true
0,2009148940,16776962,00000000,11111111,11111111,00000010,false,true
0,2015994549,16777024,00000000,11111111,11111111,01000000,false,true
0,2021960604,16776962,00000000,11111111,11111111,00000010,false,true
0,2041693634,16777088,00000000,11111111,11111111,10000000,false,true
0,2041801039,16776960,00000000,11111111,11111111,00000000,false,true
0,2047561077,16777088,00000000,11111111,11111111,10000000,false,true
0,2053981169,16776964,00000000,11111111,11111111,00000100,false,true
0,2055061113,16777088,00000000,11111111,11111111,10000000,false,true
0,2061012088,16776964,00000000,11111111,11111111,00000100,false,true
0,2076211499,16776968,00000000,11111111,11111111,00001000,false,true
0,2086234833,16777024,00000000,11111111,11111111,01000000,false,true
0,2098980037,16776961,00000000,11111111,11111111,00000001,false,true
0,2099006840,16776964,00000000,11111111,11111111,00000100,false,true
0,2109379102,16776962,00000000,11111111,11111111,00000010,false,true
0,2109692435,16776964,00000000,11111111,11111111,00000100,false,true
0,2111593893,16776964,00000000,11111111,11111111,00000100,false,true
0,2115139140,16776964,00000000,11111111,11111111,00000100,false,true
0,2117881421,16777088,00000000,11111111,11111111,10000000,false,true
0,2118336591,16777088,00000000,11111111,11111111,10000000,false,true
0,2118743625,16776961,00000000,11111111,11111111,00000001,false,true
0,2128074818,16776962,00000000,11111111,11111111,00000010,false,true
0,2136763546,16776962,00000000,11111111,11111111,00000010,false,true
0,2137638215,16776964,00000000,11111111,11111111,00000100,false,true
0,2143398136,16777088,00000000,11111111,11111111,10000000,false,true
0,2143917107,16777024,00000000,11111111,11111111,01000000,false,true
0,2156657082,16776961,00000000,11111111,11111111,00000001,false,true
0,2175271654,16777024,00000000,11111111,11111111,01000000,false,true
0,2175526706,16777024,00000000,11111111,11111111,01000000,false,true
0,2175811998,16776964,00000000,11111111,11111111,00000100,false,true
0,2175839269,16777088,00000000,11111111,11111111,10000000,false,true
0,2175871658,16776992,00000000,11111111,11111111,00100000,false,true
0,2181896906,16777088,00000000,11111111,11111111,10000000,false,true
0,2194296270,16776961,00000000,11111111,11111111,00000001,false,true
0,2194680996,16776962,00000000,11111111,11111111,00000010,false,true
0,2195106082,16776964,00000000,11111111,11111111,00000100,false,true
0,2195905925,16776962,00000000,11111111,11111111,00000010,false,true
0,2201575090,16776961,00000000,11111111,11111111,00000001,false,true
0,2201799159,16776992,00000000,11111111,11111111,00100000,false,true
0,2204774174,16777088,00000000,11111111,11111111,10000000,false,true
0,2213890293,16776976,00000000,11111111,11111111,00010000,false,true
0,2214091700,16776964,00000000,11111111,11111111,00000100,false,true
0,2214544409,16776992,00000000,11111111,11111111,00100000,false,true
0,2223692406,16776964,00000000,11111111,11111111,00000100,false,true
0,2230481010,16776992,00000000,11111111,11111111,00100000,false,true
0,2232968518,16776964,00000000,11111111,11111111,00000100,false,true
0,2233387469,16776962,00000000,11111111,11111111,00000010,false,true
0,2239573731,16776961,00000000,11111111,11111111,00000001,false,true
0,2246956616,16776961,00000000,11111111,11111111,00000001,false,true
0,2253096095,16776961,00000000,11111111,11111111,00000001,false,true
0,2255424183,16777028,00000000,11111111,11111111,01000100,false,true
0,2271878447,16777088,00000000,11111111,11111111,10000000,false,true
0,2277844513,16776961,00000000,11111111,11111111,00000001,false,true
0,2277930820,16777088,00000000,11111111,11111111,10000000,false,true
0,2278078896,16777024,00000000,11111111,11111111,01000000,false,true
0,2278247915,16776964,00000000,11111111,11111111,00000100,false,true
0,2281327169,16776961,00000000,11111111,11111111,00000001,false,true
0,2281518887,16776968,00000000,11111111,11111111,00001000,false,true
0,2283989790,16776961,00000000,11111111,11111111,00000001,false,true
0,2290744022,16776962,00000000,11111111,11111111,00000010,false,true
0,2291149964,16776961,00000000,11111111,11111111,00000001,false,true
0,2291347739,16776992,00000000,11111111,11111111,00100000,false,true
0,2293688640,16776961,00000000,11111111,11111111,00000001,false,true
0,2297339239,16776964,00000000,11111111,11111111,00000100,false,true
0,2297501147,16776964,00000000,11111111,11111111,00000100,false,true
0,2306786593,16777092,00000000,11111111,11111111,10000100,false,true
0,2309810425,16776961,00000000,11111111,11111111,00000001,false,true
0,2316016545,16776962,00000000,11111111,11111111,00000010,false,true
0,2316115510,16776961,00000000,11111111,11111111,00000001,false,true
0,2316574509,16776961,00000000,11111111,11111111,00000001,false,true
0,2316587520,16776976,00000000,11111111,11111111,00010000,false,true
0,2316780137,16777088,00000000,11111111,11111111,10000000,false,true
0,2319708149,16776964,00000000,11111111,11111111,00000100,false,true
0,2322707406,16777024,00000000,11111111,11111111,01000000,false,true
0,2322897522,16776992,00000000,11111111,11111111,00100000,false,true
0,2322965739,16776964,00000000,11111111,11111111,00000100,false,true
0,2335876506,16776976,00000000,11111111,11111111,00010000,false,true
0,2338663084,16776961,00000000,11111111,11111111,00000001,false,true
0,2338967833,16776964,00000000,11111111,11111111,00000100,false,true
0,2344936443,16776992,00000000,11111111,11111111,00100000,false,true
0,2351442384,16776992,00000000,11111111,11111111,00100000,false,true
0,2361237298,16776964,00000000,11111111,11111111,00000100,false,true
0,2364192270,16777088,00000000,11111111,11111111,10000000,false,true
0,2365325467,16776961,00000000,11111111,11111111,00000001,false,true
0,2368334887,16777024,00000000,11111111,11111111,01000000,false,true
0,2374213246,16776962,00000000,11111111,11111111,00000010,false,true
0,2376945789,16777024,00000000,11111111,11111111,01000000,false,true
0,2380236823,16777024,00000000,11111111,11111111,01000000,false,true
0,2380282183,16776961,00000000,11111111,11111111,00000001,false,true
0,2380544190,16776964,00000000,11111111,11111111,00000100,false,true
0,2380754310,16776962,00000000,11111111,11111111,00000010,false,true
0,2383587147,16776964,00000000,11111111,11111111,00000100,false,true
0,2386888931,16777088,00000000,11111111,11111111,10000000,false,true
0,2387103466,16776962,00000000,11111111,11111111,00000010,false,true
0,2393441683,16777088,00000000,11111111,11111111,10000000,false,true
0,2393560418,16777024,00000000,11111111,11111111,01000000,false,true
0,2399531685,16777024,00000000,11111111,11111111,01000000,false,true
0,2399648467,16777088,00000000,11111111,11111111,10000000,false,true
0,2406034345,16776960,00000000,11111111,11111111,00000000,false,true
0,2421969716,16776964,00000000,11111111,11111111,00000100,false,true
0,2425017698,16776961,00000000,11111111,11111111,00000001,false,true
0,2425237236,16777024,00000000,11111111,11111111,01000000,false,true
0,2440965382,16776962,00000000,11111111,11111111,00000010,false,true
0,2444492133,16776961,00000000,11111111,11111111,00000001,false,true
0,2450534548,16776964,00000000,11111111,11111111,00000100,false,true
0,2451094426,16776962,00000000,11111111,11111111,00000010,false,true
0,2463298074,16776960,00000000,11111111,11111111,00000000,false,true
0,2463640644,16777088,00000000,11111111,11111111,10000000,false,true
0,2463669243,16777024,00000000,11111111,11111111,01000000,false,true
0,2469743388,16777088,00000000,11111111,11111111,10000000,false,true
0,2475891024,16776962,00000000,11111111,11111111,00000010,false,true
0,2476057933,16777088,00000000,11111111,11111111,10000000,false,true
0,2476465085,16776964,00000000,11111111,11111111,00000100,false,true
0,2476527168,16776960,00000000,11111111,11111111,00000000,false,true
0,2476680324,16777088,00000000,11111111,11111111,10000000,false,true
0,2477466224,16776976,00000000,11111111,11111111,00010000,false,true
0,2511313320,16777088,00000000,11111111,11111111,10000000,false,true
0,2533941755,16776992,00000000,11111111,11111111,00100000,false,true
0,2540927335,16776964,00000000,11111111,11111111,00000100,false,true
0,2546378273,16776964,00000000,11111111,11111111,00000100,false,true
0,2552937593,16776962,00000000,11111111,11111111,00000010,false,true
0,2552941423,16776964,00000000,11111111,11111111,00000100,false,true
0,2553171703,16776992,00000000,11111111,11111111,00100000,false,true
0,2559019011,16776964,00000000,11111111,11111111,00000100,false,true
0,2649195991,16776976,00000000,11111111,11111111,00010000,false,true
0,2706528967,16777024,00000000,11111111,11111111,01000000,false,true
0,2712992477,16776964,00000000,11111111,11111111,00000100,false,true
0,2719606335,16776964,00000000,11111111,11111111,00000100,false,true
0,2732087563,16777024,00000000,11111111,11111111,01000000,false,true
0,2744914719,16777024,00000000,11111111,11111111,01000000,false,true
0,2745152228,16776961,00000000,11111111,11111111,00000001,false,true
0,2748315796,16776964,00000000,11111111,11111111,00000100,false,true
0,2750976820,16777024,00000000,11111111,11111111,01000000,false,true
0,2769609290,16777024,00000000,11111111,11111111,01000000,false,true
0,2789169749,16776961,00000000,11111111,11111111,00000001,false,true
0,2789805308,16777088,00000000,11111111,11111111,10000000,false,true
0,2795729644,16776961,00000000,11111111,11111111,00000001,false,true
0,2802271938,16776964,00000000,11111111,11111111,00000100,false,true
0,2974984217,16777088,00000000,11111111,11111111,10000000,false,true
0,3013317975,16776962,00000000,11111111,11111111,00000010,false,true
0,3038958941,16777024,00000000,11111111,11111111,01000000,false,true
